Dataset_ID,Buyer_ID,Registration_Date,Search_History,View_History,Wishlist,Favorite,Purchase_History,Recommended_Products,Recommendation_Type,Recommendation_Reason,Confidence_Score,Ground_Truth,Business_Rule,Scenario_Type,Created_Date,Version,Search_History_list,Search_History_count,View_History_list,View_History_count,Wishlist_list,Wishlist_count,Favorite_list,Favorite_count,Purchase_History_list,Purchase_History_count,Recommended_Products_list,Recommended_Products_count
CS000210,BYRNEW00210,2026-08-05,,,,,,PRD000693 | PRD000102 | PRD001115 | PRD002628 | PRD002709 | PRD001936,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.75,Recommended (New Arrivals),BR006,COLD_START,2026-07-30,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000693', 'PRD000102', 'PRD001115', 'PRD002628', 'PRD002709', 'PRD001936']",6
CS000211,BYRNEW00211,2026-08-02,,,,,,PRD001029 | PRD000357 | PRD000756,Popular Products,"Cold start - no user history, fallback to Popular Products",0.57,Recommended (Popular Products),BR006,COLD_START,2026-07-21,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001029', 'PRD000357', 'PRD000756']",3
CS000212,BYRNEW00212,2026-07-31,,,,,,PRD000028 | PRD000940 | PRD001794 | PRD001328 | PRD001302 | PRD002636 | PRD002739,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.67,Recommended (New Arrivals),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000028', 'PRD000940', 'PRD001794', 'PRD001328', 'PRD001302', 'PRD002636', 'PRD002739']",7
CS000213,BYRNEW00213,2026-08-01,,,,,,PRD001476 | PRD000343 | PRD000364 | PRD002353 | PRD002044 | PRD002040,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.53,Recommended (New Arrivals),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001476', 'PRD000343', 'PRD000364', 'PRD002353', 'PRD002044', 'PRD002040']",6
CS000214,BYRNEW00214,2026-08-05,,,,,,PRD002644 | PRD000040 | PRD002516 | PRD002169 | PRD002607 | PRD002858 | PRD002523 | PRD002576,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.62,Recommended (New Arrivals),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002644', 'PRD000040', 'PRD002516', 'PRD002169', 'PRD002607', 'PRD002858', 'PRD002523', 'PRD002576']",8
CS000215,BYRNEW00215,2026-08-04,,,,,,PRD001587 | PRD001239 | PRD002862 | PRD002655 | PRD002552,Best Seller,"Cold start - no user history, fallback to Best Seller",0.73,Recommended (Best Seller),BR006,COLD_START,2026-08-01,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001587', 'PRD001239', 'PRD002862', 'PRD002655', 'PRD002552']",5
CS000216,BYRNEW00216,2026-08-06,,,,,,PRD001686 | PRD000882 | PRD000357 | PRD000015 | PRD002979,Popular Products,"Cold start - no user history, fallback to Popular Products",0.73,Recommended (Popular Products),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001686', 'PRD000882', 'PRD000357', 'PRD000015', 'PRD002979']",5
CS000217,BYRNEW00217,2026-07-31,,,,,,PRD000157 | PRD002948 | PRD002754,Trending Products,"Cold start - no user history, fallback to Trending Products",0.68,Recommended (Trending Products),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000157', 'PRD002948', 'PRD002754']",3
CS000218,BYRNEW00218,2026-08-03,,,,,,PRD001121 | PRD001739 | PRD000254 | PRD002326 | PRD002776,Popular Products,"Cold start - no user history, fallback to Popular Products",0.54,Recommended (Popular Products),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001121', 'PRD001739', 'PRD000254', 'PRD002326', 'PRD002776']",5
CS000219,BYRNEW00219,2026-08-06,,,,,,PRD001466 | PRD002473 | PRD001763 | PRD000443 | PRD001797 | PRD002326 | PRD001402,Popular Products,"Cold start - no user history, fallback to Popular Products",0.54,Recommended (Popular Products),BR006,COLD_START,2026-07-25,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001466', 'PRD002473', 'PRD001763', 'PRD000443', 'PRD001797', 'PRD002326', 'PRD001402']",7
CS000220,BYRNEW00220,2026-07-30,,,,,,PRD000008 | PRD002067 | PRD001459 | PRD002605 | PRD001496,Popular Products,"Cold start - no user history, fallback to Popular Products",0.58,Recommended (Popular Products),BR006,COLD_START,2026-07-10,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000008', 'PRD002067', 'PRD001459', 'PRD002605', 'PRD001496']",5
CS000221,BYRNEW00221,2026-08-04,,,,,,PRD000153 | PRD002008 | PRD002238 | PRD000084,Best Seller,"Cold start - no user history, fallback to Best Seller",0.6,Recommended (Best Seller),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000153', 'PRD002008', 'PRD002238', 'PRD000084']",4
CS000222,BYRNEW00222,2026-08-04,,,,,,PRD000836 | PRD000718 | PRD000015 | PRD002442 | PRD000990 | PRD000155 | PRD001233 | PRD000443,Popular Products,"Cold start - no user history, fallback to Popular Products",0.55,Recommended (Popular Products),BR006,COLD_START,2026-07-28,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000836', 'PRD000718', 'PRD000015', 'PRD002442', 'PRD000990', 'PRD000155', 'PRD001233', 'PRD000443']",8
CS000223,BYRNEW00223,2026-08-03,,,,,,PRD001729 | PRD001661 | PRD001761 | PRD002154 | PRD001405 | PRD002548,Best Seller,"Cold start - no user history, fallback to Best Seller",0.61,Recommended (Best Seller),BR006,COLD_START,2026-07-27,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001729', 'PRD001661', 'PRD001761', 'PRD002154', 'PRD001405', 'PRD002548']",6
CS000224,BYRNEW00224,2026-08-03,,,,,,PRD001014 | PRD002547 | PRD000778,Trending Products,"Cold start - no user history, fallback to Trending Products",0.62,Recommended (Trending Products),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001014', 'PRD002547', 'PRD000778']",3
CS000225,BYRNEW00225,2026-08-06,,,,,,PRD000540 | PRD002004 | PRD000583 | PRD002087 | PRD002839 | PRD001914 | PRD001455,Trending Products,"Cold start - no user history, fallback to Trending Products",0.73,Recommended (Trending Products),BR006,COLD_START,2026-07-07,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000540', 'PRD002004', 'PRD000583', 'PRD002087', 'PRD002839', 'PRD001914', 'PRD001455']",7
CS000226,BYRNEW00226,2026-08-06,,,,,,PRD000341 | PRD000137 | PRD002038,Trending Products,"Cold start - no user history, fallback to Trending Products",0.54,Recommended (Trending Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000341', 'PRD000137', 'PRD002038']",3
CS000227,BYRNEW00227,2026-08-03,,,,,,PRD001135 | PRD000373 | PRD000855 | PRD002972 | PRD001870 | PRD001256,Best Seller,"Cold start - no user history, fallback to Best Seller",0.51,Recommended (Best Seller),BR006,COLD_START,2026-07-19,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001135', 'PRD000373', 'PRD000855', 'PRD002972', 'PRD001870', 'PRD001256']",6
CS000228,BYRNEW00228,2026-08-03,,,,,,PRD002976 | PRD000341 | PRD001416 | PRD001446 | PRD002695,Trending Products,"Cold start - no user history, fallback to Trending Products",0.64,Recommended (Trending Products),BR006,COLD_START,2026-07-26,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002976', 'PRD000341', 'PRD001416', 'PRD001446', 'PRD002695']",5
CS000229,BYRNEW00229,2026-07-30,,,,,,PRD000760 | PRD001396 | PRD000076 | PRD000128 | PRD001549 | PRD000258 | PRD001260 | PRD001729,Best Seller,"Cold start - no user history, fallback to Best Seller",0.65,Recommended (Best Seller),BR006,COLD_START,2026-07-08,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000760', 'PRD001396', 'PRD000076', 'PRD000128', 'PRD001549', 'PRD000258', 'PRD001260', 'PRD001729']",8
CS000230,BYRNEW00230,2026-07-30,,,,,,PRD002781 | PRD000657 | PRD001763 | PRD002987,Popular Products,"Cold start - no user history, fallback to Popular Products",0.54,Recommended (Popular Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002781', 'PRD000657', 'PRD001763', 'PRD002987']",4
CS000231,BYRNEW00231,2026-08-02,,,,,,PRD002560 | PRD002739 | PRD001700 | PRD002646 | PRD000937 | PRD002319 | PRD002676 | PRD001864,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.72,Recommended (New Arrivals),BR006,COLD_START,2026-07-08,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002560', 'PRD002739', 'PRD001700', 'PRD002646', 'PRD000937', 'PRD002319', 'PRD002676', 'PRD001864']",8
CS000232,BYRNEW00232,2026-08-03,,,,,,PRD001436 | PRD000367 | PRD000880 | PRD002668 | PRD001975 | PRD002870 | PRD001015,Popular Products,"Cold start - no user history, fallback to Popular Products",0.72,Recommended (Popular Products),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001436', 'PRD000367', 'PRD000880', 'PRD002668', 'PRD001975', 'PRD002870', 'PRD001015']",7
CS000233,BYRNEW00233,2026-07-30,,,,,,PRD000155 | PRD002776 | PRD000547,Popular Products,"Cold start - no user history, fallback to Popular Products",0.53,Recommended (Popular Products),BR006,COLD_START,2026-08-03,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000155', 'PRD002776', 'PRD000547']",3
CS000234,BYRNEW00234,2026-08-01,,,,,,PRD000028 | PRD000817 | PRD002771 | PRD002333 | PRD000900 | PRD000022,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.63,Recommended (New Arrivals),BR006,COLD_START,2026-08-06,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000028', 'PRD000817', 'PRD002771', 'PRD002333', 'PRD000900', 'PRD000022']",6
CS000235,BYRNEW00235,2026-08-06,,,,,,PRD000891 | PRD000390 | PRD001015,Popular Products,"Cold start - no user history, fallback to Popular Products",0.59,Recommended (Popular Products),BR006,COLD_START,2026-07-13,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000891', 'PRD000390', 'PRD001015']",3
CS000236,BYRNEW00236,2026-07-30,,,,,,PRD001876 | PRD000016 | PRD001496 | PRD002783,Popular Products,"Cold start - no user history, fallback to Popular Products",0.71,Recommended (Popular Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001876', 'PRD000016', 'PRD001496', 'PRD002783']",4
CS000237,BYRNEW00237,2026-07-31,,,,,,PRD002019 | PRD000541 | PRD000407 | PRD002112 | PRD001656 | PRD002241 | PRD002115 | PRD002809,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.64,Recommended (New Arrivals),BR006,COLD_START,2026-07-31,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002019', 'PRD000541', 'PRD000407', 'PRD002112', 'PRD001656', 'PRD002241', 'PRD002115', 'PRD002809']",8
CS000238,BYRNEW00238,2026-08-01,,,,,,PRD000822 | PRD001666 | PRD001828 | PRD002103 | PRD000864,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.52,Recommended (New Arrivals),BR006,COLD_START,2026-07-31,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000822', 'PRD001666', 'PRD001828', 'PRD002103', 'PRD000864']",5
CS000239,BYRNEW00239,2026-08-05,,,,,,PRD001844 | PRD001708 | PRD001455 | PRD000494 | PRD000678 | PRD001967 | PRD002198,Trending Products,"Cold start - no user history, fallback to Trending Products",0.53,Recommended (Trending Products),BR006,COLD_START,2026-07-22,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001844', 'PRD001708', 'PRD001455', 'PRD000494', 'PRD000678', 'PRD001967', 'PRD002198']",7
CS000240,BYRNEW00240,2026-08-05,,,,,,PRD000676 | PRD000201 | PRD002855 | PRD002818 | PRD001157 | PRD002912,Best Seller,"Cold start - no user history, fallback to Best Seller",0.57,Recommended (Best Seller),BR006,COLD_START,2026-07-22,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000676', 'PRD000201', 'PRD002855', 'PRD002818', 'PRD001157', 'PRD002912']",6
CS000241,BYRNEW00241,2026-08-06,,,,,,PRD001743 | PRD000047 | PRD002267 | PRD001215 | PRD001459 | PRD002562,Best Seller,"Cold start - no user history, fallback to Best Seller",0.61,Recommended (Best Seller),BR006,COLD_START,2026-07-30,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001743', 'PRD000047', 'PRD002267', 'PRD001215', 'PRD001459', 'PRD002562']",6
CS000242,BYRNEW00242,2026-08-02,,,,,,PRD002268 | PRD001024 | PRD001556 | PRD001249 | PRD000575 | PRD000254,Popular Products,"Cold start - no user history, fallback to Popular Products",0.65,Recommended (Popular Products),BR006,COLD_START,2026-07-18,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002268', 'PRD001024', 'PRD001556', 'PRD001249', 'PRD000575', 'PRD000254']",6
CS000243,BYRNEW00243,2026-08-05,,,,,,PRD000357 | PRD001482 | PRD002492,Popular Products,"Cold start - no user history, fallback to Popular Products",0.65,Recommended (Popular Products),BR006,COLD_START,2026-07-31,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000357', 'PRD001482', 'PRD002492']",3
CS000244,BYRNEW00244,2026-08-01,,,,,,PRD000713 | PRD002276 | PRD002254 | PRD000958,Best Seller,"Cold start - no user history, fallback to Best Seller",0.57,Recommended (Best Seller),BR006,COLD_START,2026-08-03,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000713', 'PRD002276', 'PRD002254', 'PRD000958']",4
CS000245,BYRNEW00245,2026-08-06,,,,,,PRD001627 | PRD002895 | PRD000617 | PRD000556 | PRD002281 | PRD001562,Best Seller,"Cold start - no user history, fallback to Best Seller",0.75,Recommended (Best Seller),BR006,COLD_START,2026-07-10,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001627', 'PRD002895', 'PRD000617', 'PRD000556', 'PRD002281', 'PRD001562']",6
CS000246,BYRNEW00246,2026-08-06,,,,,,PRD000269 | PRD000559 | PRD002679 | PRD000130 | PRD000807 | PRD002336 | PRD000204 | PRD002855,Trending Products,"Cold start - no user history, fallback to Trending Products",0.56,Recommended (Trending Products),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000269', 'PRD000559', 'PRD002679', 'PRD000130', 'PRD000807', 'PRD002336', 'PRD000204', 'PRD002855']",8
CS000247,BYRNEW00247,2026-07-30,,,,,,PRD002045 | PRD000978 | PRD001303,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.55,Recommended (New Arrivals),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002045', 'PRD000978', 'PRD001303']",3
CS000248,BYRNEW00248,2026-07-31,,,,,,PRD001624 | PRD001505 | PRD001751 | PRD001206,Best Seller,"Cold start - no user history, fallback to Best Seller",0.5,Recommended (Best Seller),BR006,COLD_START,2026-07-11,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001624', 'PRD001505', 'PRD001751', 'PRD001206']",4
CS000249,BYRNEW00249,2026-08-01,,,,,,PRD000638 | PRD002320 | PRD001256 | PRD000380 | PRD001009 | PRD001111 | PRD001822 | PRD002178,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.66,Recommended (New Arrivals),BR006,COLD_START,2026-07-18,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000638', 'PRD002320', 'PRD001256', 'PRD000380', 'PRD001009', 'PRD001111', 'PRD001822', 'PRD002178']",8
CS000250,BYRNEW00250,2026-08-02,,,,,,PRD001587 | PRD002962 | PRD001549 | PRD000778 | PRD001967 | PRD000526 | PRD000480 | PRD001943,Trending Products,"Cold start - no user history, fallback to Trending Products",0.61,Recommended (Trending Products),BR006,COLD_START,2026-08-01,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001587', 'PRD002962', 'PRD001549', 'PRD000778', 'PRD001967', 'PRD000526', 'PRD000480', 'PRD001943']",8
CS000251,BYRNEW00251,2026-08-04,,,,,,PRD002198 | PRD000790 | PRD001763,Popular Products,"Cold start - no user history, fallback to Popular Products",0.62,Recommended (Popular Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002198', 'PRD000790', 'PRD001763']",3
CS000252,BYRNEW00252,2026-08-05,,,,,,PRD002932 | PRD000465 | PRD001571,Best Seller,"Cold start - no user history, fallback to Best Seller",0.61,Recommended (Best Seller),BR006,COLD_START,2026-08-03,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002932', 'PRD000465', 'PRD001571']",3
CS000253,BYRNEW00253,2026-07-31,,,,,,PRD000575 | PRD000307 | PRD000412 | PRD001099 | PRD002925 | PRD002993 | PRD000155 | PRD001105,Popular Products,"Cold start - no user history, fallback to Popular Products",0.51,Recommended (Popular Products),BR006,COLD_START,2026-07-08,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000575', 'PRD000307', 'PRD000412', 'PRD001099', 'PRD002925', 'PRD002993', 'PRD000155', 'PRD001105']",8
CS000254,BYRNEW00254,2026-08-04,,,,,,PRD000367 | PRD000356 | PRD000481 | PRD000253,Popular Products,"Cold start - no user history, fallback to Popular Products",0.51,Recommended (Popular Products),BR006,COLD_START,2026-07-31,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000367', 'PRD000356', 'PRD000481', 'PRD000253']",4
CS000255,BYRNEW00255,2026-08-04,,,,,,PRD000657 | PRD002870 | PRD002550 | PRD002059 | PRD002634 | PRD000361 | PRD002987 | PRD000390,Popular Products,"Cold start - no user history, fallback to Popular Products",0.51,Recommended (Popular Products),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000657', 'PRD002870', 'PRD002550', 'PRD002059', 'PRD002634', 'PRD000361', 'PRD002987', 'PRD000390']",8
CS000256,BYRNEW00256,2026-08-04,,,,,,PRD000011 | PRD001541 | PRD002351 | PRD002202 | PRD001708 | PRD000123 | PRD001619 | PRD000923,Trending Products,"Cold start - no user history, fallback to Trending Products",0.53,Recommended (Trending Products),BR006,COLD_START,2026-07-27,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000011', 'PRD001541', 'PRD002351', 'PRD002202', 'PRD001708', 'PRD000123', 'PRD001619', 'PRD000923']",8
CS000257,BYRNEW00257,2026-08-04,,,,,,PRD002248 | PRD000356 | PRD000615 | PRD000357 | PRD000074 | PRD000300 | PRD002835 | PRD000171,Popular Products,"Cold start - no user history, fallback to Popular Products",0.68,Recommended (Popular Products),BR006,COLD_START,2026-07-14,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002248', 'PRD000356', 'PRD000615', 'PRD000357', 'PRD000074', 'PRD000300', 'PRD002835', 'PRD000171']",8
CS000258,BYRNEW00258,2026-08-03,,,,,,PRD000210 | PRD002706 | PRD002437 | PRD001320 | PRD002317 | PRD002076,Best Seller,"Cold start - no user history, fallback to Best Seller",0.54,Recommended (Best Seller),BR006,COLD_START,2026-07-28,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000210', 'PRD002706', 'PRD002437', 'PRD001320', 'PRD002317', 'PRD002076']",6
CS000259,BYRNEW00259,2026-08-02,,,,,,PRD001070 | PRD002962 | PRD001456,Trending Products,"Cold start - no user history, fallback to Trending Products",0.5,Recommended (Trending Products),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001070', 'PRD002962', 'PRD001456']",3
CS000260,BYRNEW00260,2026-08-01,,,,,,PRD002444 | PRD002456 | PRD001628,Best Seller,"Cold start - no user history, fallback to Best Seller",0.72,Recommended (Best Seller),BR006,COLD_START,2026-07-11,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002444', 'PRD002456', 'PRD001628']",3
CS000261,BYRNEW00261,2026-08-03,,,,,,PRD002996 | PRD002509 | PRD000790 | PRD001249,Popular Products,"Cold start - no user history, fallback to Popular Products",0.51,Recommended (Popular Products),BR006,COLD_START,2026-07-24,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002996', 'PRD002509', 'PRD000790', 'PRD001249']",4
CS000262,BYRNEW00262,2026-08-04,,,,,,PRD001595 | PRD002084 | PRD000297 | PRD001601 | PRD000574 | PRD000290,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.6,Recommended (New Arrivals),BR006,COLD_START,2026-08-01,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001595', 'PRD002084', 'PRD000297', 'PRD001601', 'PRD000574', 'PRD000290']",6
CS000263,BYRNEW00263,2026-07-30,,,,,,PRD001591 | PRD000422 | PRD000582 | PRD002281 | PRD001046 | PRD001363,Best Seller,"Cold start - no user history, fallback to Best Seller",0.52,Recommended (Best Seller),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001591', 'PRD000422', 'PRD000582', 'PRD002281', 'PRD001046', 'PRD001363']",6
CS000264,BYRNEW00264,2026-08-01,,,,,,PRD001556 | PRD000015 | PRD001385 | PRD001739 | PRD002668 | PRD001099 | PRD002858 | PRD001839,Popular Products,"Cold start - no user history, fallback to Popular Products",0.73,Recommended (Popular Products),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001556', 'PRD000015', 'PRD001385', 'PRD001739', 'PRD002668', 'PRD001099', 'PRD002858', 'PRD001839']",8
CS000265,BYRNEW00265,2026-07-31,,,,,,PRD001459 | PRD002625 | PRD002870,Popular Products,"Cold start - no user history, fallback to Popular Products",0.57,Recommended (Popular Products),BR006,COLD_START,2026-08-04,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001459', 'PRD002625', 'PRD002870']",3
CS000266,BYRNEW00266,2026-07-30,,,,,,PRD000584 | PRD002298 | PRD000278 | PRD002291 | PRD000031 | PRD000430,Best Seller,"Cold start - no user history, fallback to Best Seller",0.55,Recommended (Best Seller),BR006,COLD_START,2026-07-27,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000584', 'PRD002298', 'PRD000278', 'PRD002291', 'PRD000031', 'PRD000430']",6
CS000267,BYRNEW00267,2026-08-05,,,,,,PRD001050 | PRD000476 | PRD000760 | PRD000581 | PRD000221 | PRD002732,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.6,Recommended (New Arrivals),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001050', 'PRD000476', 'PRD000760', 'PRD000581', 'PRD000221', 'PRD002732']",6
CS000268,BYRNEW00268,2026-07-31,,,,,,PRD001303 | PRD002995 | PRD002693 | PRD000188 | PRD002970 | PRD002598 | PRD000289 | PRD000590,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.67,Recommended (New Arrivals),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001303', 'PRD002995', 'PRD002693', 'PRD000188', 'PRD002970', 'PRD002598', 'PRD000289', 'PRD000590']",8
CS000269,BYRNEW00269,2026-08-03,,,,,,PRD000607 | PRD000907 | PRD001041 | PRD001021 | PRD001855 | PRD002218,Best Seller,"Cold start - no user history, fallback to Best Seller",0.75,Recommended (Best Seller),BR006,COLD_START,2026-07-10,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000607', 'PRD000907', 'PRD001041', 'PRD001021', 'PRD001855', 'PRD002218']",6
CS000270,BYRNEW00270,2026-08-04,,,,,,PRD001114 | PRD000187 | PRD002885 | PRD001128 | PRD001104 | PRD001563 | PRD000257 | PRD000421,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.63,Recommended (New Arrivals),BR006,COLD_START,2026-07-20,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001114', 'PRD000187', 'PRD002885', 'PRD001128', 'PRD001104', 'PRD001563', 'PRD000257', 'PRD000421']",8
CS000271,BYRNEW00271,2026-08-04,,,,,,PRD000273 | PRD001324 | PRD002695 | PRD001888 | PRD000302,Trending Products,"Cold start - no user history, fallback to Trending Products",0.65,Recommended (Trending Products),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000273', 'PRD001324', 'PRD002695', 'PRD001888', 'PRD000302']",5
CS000272,BYRNEW00272,2026-07-30,,,,,,PRD001197 | PRD000813 | PRD000447 | PRD001282 | PRD000785,Best Seller,"Cold start - no user history, fallback to Best Seller",0.66,Recommended (Best Seller),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001197', 'PRD000813', 'PRD000447', 'PRD001282', 'PRD000785']",5
CS000273,BYRNEW00273,2026-07-31,,,,,,PRD000903 | PRD001612 | PRD000506 | PRD000536 | PRD000497,Popular Products,"Cold start - no user history, fallback to Popular Products",0.6,Recommended (Popular Products),BR006,COLD_START,2026-07-22,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000903', 'PRD001612', 'PRD000506', 'PRD000536', 'PRD000497']",5
CS000274,BYRNEW00274,2026-08-03,,,,,,PRD000279 | PRD002404 | PRD001357 | PRD000072 | PRD002552 | PRD002205 | PRD001729,Best Seller,"Cold start - no user history, fallback to Best Seller",0.53,Recommended (Best Seller),BR006,COLD_START,2026-08-02,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000279', 'PRD002404', 'PRD001357', 'PRD000072', 'PRD002552', 'PRD002205', 'PRD001729']",7
CS000275,BYRNEW00275,2026-07-30,,,,,,PRD002255 | PRD000034 | PRD002198,Popular Products,"Cold start - no user history, fallback to Popular Products",0.69,Recommended (Popular Products),BR006,COLD_START,2026-08-05,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002255', 'PRD000034', 'PRD002198']",3
CS000276,BYRNEW00276,2026-08-04,,,,,,PRD000651 | PRD000956 | PRD000241 | PRD000500 | PRD000730 | PRD001708 | PRD001386 | PRD002508,Trending Products,"Cold start - no user history, fallback to Trending Products",0.67,Recommended (Trending Products),BR006,COLD_START,2026-07-21,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD000651', 'PRD000956', 'PRD000241', 'PRD000500', 'PRD000730', 'PRD001708', 'PRD001386', 'PRD002508']",8
CS000277,BYRNEW00277,2026-08-01,,,,,,PRD002939 | PRD000565 | PRD000666,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.65,Recommended (New Arrivals),BR006,COLD_START,2026-08-01,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002939', 'PRD000565', 'PRD000666']",3
CS000278,BYRNEW00278,2026-08-03,,,,,,PRD002447 | PRD000918 | PRD001366,Best Seller,"Cold start - no user history, fallback to Best Seller",0.66,Recommended (Best Seller),BR006,COLD_START,2026-07-07,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD002447', 'PRD000918', 'PRD001366']",3
CS000279,BYRNEW00279,2026-08-05,,,,,,PRD001481 | PRD001740 | PRD000417,New Arrivals,"Cold start - no user history, fallback to New Arrivals",0.61,Recommended (New Arrivals),BR006,COLD_START,2026-07-07,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001481', 'PRD001740', 'PRD000417']",3
CS000280,BYRNEW00280,2026-08-03,,,,,,PRD001362 | PRD000798 | PRD002297 | PRD002326 | PRD000361,Popular Products,"Cold start - no user history, fallback to Popular Products",0.71,Recommended (Popular Products),BR006,COLD_START,2026-07-09,v1.0,[],0,[],0,[],0,[],0,[],0,"['PRD001362', 'PRD000798', 'PRD002297', 'PRD002326', 'PRD000361']",5
